task_id,instance_id,region,customer_size,map_index,seed,grid_date,action_index,vehicle_id,station_id,station_type,station_city,station_capacity,energy_kwh,occupancy_minutes,start_energy_kwh,end_energy_kwh,charging_curve_id,earliest_start_second,latest_start_second,candidate_count,asap_start_second,carbon_start_second,start_moved,immovable_reason,asap_predicted_emissions_kg,carbon_predicted_emissions_kg,asap_actual_emissions_kg,carbon_actual_emissions_kg
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-22,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,33648.046463974,1,,11.11793339346189,8.981866147370193,11.11793339346189,8.981866147370193
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-23,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.270617734124656,8.978599976409845,11.270617734124656,8.978599976409845
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-23,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,22978.543483974,1,,10.781043966198002,8.9751196188157,10.781043966198002,8.9751196188157
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-24,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,25200.0,1,,11.551009490461812,5.672388473437817,11.551009490461812,5.672388473437817
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-24,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,11.051042712344367,5.237614213789858,11.051042712344367,5.237614213789858
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-25,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.362646722900227,6.813100352969544,11.362646722900227,6.813100352969544
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-25,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,10.879056809325844,7.6234341054084425,10.879056809325844,7.6234341054084425
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-26,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.055210418952944,5.941436495821857,11.055210418952944,5.941436495821857
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-26,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,33648.046463974,1,,10.579336528095965,7.412018945192854,10.579336528095965,7.412018945192854
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-27,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,10.153355498786452,7.632676787606813,10.153355498786452,7.632676787606813
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-27,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,33648.046463974,1,,9.677009198375343,8.348714538694438,9.677009198375343,8.348714538694438
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-28,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,10.82620829005942,8.153064206930031,10.82620829005942,8.153064206930031
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,2,2025-02-28,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,33648.046463974,1,,10.362931987312484,8.731440115563961,10.362931987312484,8.731440115563961
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-01,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36000.0,1,,10.372806161165892,6.0557049491643555,10.372806161165892,6.0557049491643555
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-01,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,9.922127446529002,5.809767552101427,9.922127446529002,5.809767552101427
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-02,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.498169064683106,7.863421136479609,11.498169064683106,7.863421136479609
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-02,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,32400.0,1,,11.000721804187672,7.671648050094145,11.000721804187672,7.671648050094145
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-03,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,26320.86554536,1,,11.563976379854816,5.998809467263719,11.563976379854816,5.998809467263719
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-03,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,26578.543483974,1,,11.052829242289707,5.735677345614957,11.052829242289707,5.735677345614957
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-04,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,25200.0,1,,11.441799117905443,1.5199476165939276,11.441799117905443,1.5199476165939276
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-04,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,10.944036917707257,1.4157025749832979,10.944036917707257,1.4157025749832979
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-05,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.120373186514527,7.971027902982746,11.120373186514527,7.971027902982746
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-05,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,33648.046463974,1,,10.628122431114488,8.959565217165194,10.628122431114488,8.959565217165194
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-06,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,26320.86554536,1,,10.658573050558896,5.508385528810558,10.658573050558896,5.508385528810558
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-06,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,26578.543483974,1,,10.19671397647434,5.2685589451655135,10.19671397647434,5.2685589451655135
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-07,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,25200.0,1,,11.67620018235221,7.275503500048986,11.67620018235221,7.275503500048986
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-07,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,11.172139188099,6.8405717705496505,11.172139188099,6.8405717705496505
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-08,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,8.416870525397618,6.26786864719736,8.416870525397618,6.26786864719736
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-08,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,32400.0,1,,7.940366755135137,6.312290967965386,7.940366755135137,6.312290967965386
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-09,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,25200.0,1,,10.866260152841255,5.921312264336063,10.866260152841255,5.921312264336063
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-09,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,10.391960960498029,5.612041476234436,10.391960960498029,5.612041476234436
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-10,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,25200.0,1,,11.88511215157872,5.447487125480646,11.88511215157872,5.447487125480646
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-10,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,11.36939838832372,5.1982123507531135,11.36939838832372,5.1982123507531135
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-11,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,26320.86554536,1,,12.07335364180419,8.153501099244272,12.07335364180419,8.153501099244272
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-11,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,26578.543483974,1,,11.548821566872157,7.791950320485908,11.548821566872157,7.791950320485908
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-12,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.660469596906488,8.263070411676336,11.660469596906488,8.263070411676336
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-12,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,26578.543483974,1,,11.159872939383542,8.245873888645658,11.159872939383542,8.245873888645658
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-13,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,25200.0,1,,12.47933090375356,0.9003017326257761,12.47933090375356,0.9003017326257761
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-13,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,11.941413891454603,0.8604618602277557,11.941413891454603,0.8604618602277557
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-14,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,26320.86554536,1,,11.907361885467031,7.720664795297018,11.907361885467031,7.720664795297018
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-14,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,26578.543483974,1,,11.393222820725786,7.366830039256045,11.393222820725786,7.366830039256045
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-15,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,12.207924653028615,8.904325127504482,12.207924653028615,8.904325127504482
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-15,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,26578.543483974,1,,11.677408723744309,8.622320245742532,11.677408723744309,8.622320245742532
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-16,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,25200.0,1,,12.008352577357426,1.1231557243011374,12.008352577357426,1.1231557243011374
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-16,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,11.490119296480415,1.0596953741967812,11.490119296480415,1.0596953741967812
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-17,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.609329703351165,8.520542170042866,11.609329703351165,8.520542170042866
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-17,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,26578.543483974,1,,11.108103166422715,8.537529801940487,11.108103166422715,8.537529801940487
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-18,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,25200.0,1,,7.1276637308501485,4.105805617343368,7.1276637308501485,4.105805617343368
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-18,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,6.7801277688642605,3.7766936279684185,6.7801277688642605,3.7766936279684185
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-19,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.160415605231128,8.294570572865377,11.160415605231128,8.294570572865377
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-19,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,33648.046463974,1,,10.68343942541452,9.055780234951605,10.68343942541452,9.055780234951605
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-20,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,25200.0,1,,10.939794860118393,5.0826792896847,10.939794860118393,5.0826792896847
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-20,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,10.4672278361403,4.731836460819922,10.4672278361403,4.731836460819922
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-21,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,10.056988473437816,7.399533000490848,10.056988473437816,7.399533000490848
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-21,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,33648.046463974,1,,9.622214213789858,8.210224304901963,9.622214213789858,8.210224304901963
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-22,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.61978980979584,8.369025940785212,11.61978980979584,8.369025940785212
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-22,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,33648.046463974,1,,11.11793339346189,8.981866147370193,11.11793339346189,8.981866147370193
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-23,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.270617734124656,8.978599976409845,11.270617734124656,8.978599976409845
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-23,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,22978.543483974,1,,10.781043966198002,8.9751196188157,10.781043966198002,8.9751196188157
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-24,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,25200.0,1,,11.551009490461812,5.672388473437817,11.551009490461812,5.672388473437817
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-24,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,11.051042712344367,5.237614213789858,11.051042712344367,5.237614213789858
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-25,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.362646722900227,6.813100352969544,11.362646722900227,6.813100352969544
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-25,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,10.879056809325844,7.6234341054084425,10.879056809325844,7.6234341054084425
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-26,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.055210418952944,5.941436495821857,11.055210418952944,5.941436495821857
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-26,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,33648.046463974,1,,10.579336528095965,7.412018945192854,10.579336528095965,7.412018945192854
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-27,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,10.153355498786452,7.632676787606813,10.153355498786452,7.632676787606813
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-27,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,33648.046463974,1,,9.677009198375343,8.348714538694438,9.677009198375343,8.348714538694438
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-28,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,10.82620829005942,8.153064206930031,10.82620829005942,8.153064206930031
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,3,2025-02-28,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,33648.046463974,1,,10.362931987312484,8.731440115563961,10.362931987312484,8.731440115563961
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,4,2025-02-01,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36000.0,1,,10.372806161165892,6.0557049491643555,10.372806161165892,6.0557049491643555
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,4,2025-02-01,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,25200.0,1,,9.922127446529002,5.809767552101427,9.922127446529002,5.809767552101427
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,4,2025-02-02,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,36855.94792536,1,,11.498169064683106,7.863421136479609,11.498169064683106,7.863421136479609
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,4,2025-02-02,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,32400.0,1,,11.000721804187672,7.671648050094145,11.000721804187672,7.671648050094145
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,4,2025-02-03,0,CH81-0004,D_chongqing,d,chongqing,2,37.15026611169075,101.31890757733841,0.0,37.15026611169075,NL90_mild,0.0,36855.947925359695,42,0.0,26320.86554536,1,,11.563976379854816,5.998809467263719,11.563976379854816,5.998809467263719
E4-CARBON-TIMING-01,cn-cy-25c-03-V2-LOCATIONS,cy,25,3,4,2025-02-03,1,CH81-0005,D_chongqing,d,chongqing,2,35.57556759793502,97.02427526709552,0.0,35.57556759793502,NL90_mild,0.0,33648.04646397427,38,0.0,26578.543483974,1,,11.052829242289707,5.735677345614957,11.052829242289707,5.735677345614957
