status,error_type,error,count
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_guangzhou_1#T1 misses C139's time window,1
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_guangzhou_1#T1 misses C140's time window,1
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_guangzhou_1#T1 misses C142's time window,1
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_guangzhou_1#T1 misses C143's time window,1
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_guangzhou_1#T1 misses C145's time window,1
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_guangzhou_1#T1 misses C146's time window,1
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_guangzhou_1#T1 misses C147's time window,1
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_guangzhou_1#T1 misses C150's time window,1
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_shenzhen_1#T1 misses C004's time window,13
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_shenzhen_1#T1 misses C017's time window,13
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_shenzhen_1#T1 misses C079's time window,6
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_shenzhen_1#T1 misses C095's time window,2
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_shenzhen_1#T1 misses C103's time window,1
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_shenzhen_1#T1 misses C107's time window,2
REJECTED_CHARGING,ValueError,E3_STRICT_MULTITRIP_V2: route EV_D_shenzhen_1#T1 misses C109's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_dongguan_1 has overlap or incomplete recharge,68
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_foshan_1 has overlap or incomplete recharge,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_guangzhou_1 has overlap or incomplete recharge,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_guangzhou_2 has overlap or incomplete recharge,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_guangzhou_3 has overlap or incomplete recharge,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_guangzhou_4 has overlap or incomplete recharge,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_shenzhen_1 has overlap or incomplete recharge,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_shenzhen_2 has overlap or incomplete recharge,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_shenzhen_3 has overlap or incomplete recharge,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: CV_D_shenzhen_4 has overlap or incomplete recharge,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C004's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C006's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C008's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C010's time window,78
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C017's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C018's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C021's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C022's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C027's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C030's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C031's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C035's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C037's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C040's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C042's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C044's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C046's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C047's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C048's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C049's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C058's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C061's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C067's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C072's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C075's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C077's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C078's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C080's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C083's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C088's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C096's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C098's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C101's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C106's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C108's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C114's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C115's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C116's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C119's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C125's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C126's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C128's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C130's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C131's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C132's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C136's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C137's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C138's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C139's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C140's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C142's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C146's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C147's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T1 misses C150's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_1#T2 misses C079's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_dongguan_2#T1 misses C079's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T1 misses C004's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T1 misses C017's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T1 misses C021's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T1 misses C022's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T1 misses C027's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T1 misses C030's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T1 misses C035's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T1 misses C037's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T1 misses C040's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T1 misses C079's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T2 misses C004's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T2 misses C017's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_1#T2 misses C079's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_2#T1 misses C004's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_2#T1 misses C017's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_foshan_2#T1 misses C079's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C004's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C017's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C046's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C061's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C078's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T1 misses C083's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C004's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_1#T2 misses C017's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C004's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C017's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C042's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C072's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T1 misses C075's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C004's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_2#T2 misses C017's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T1 misses C004's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T1 misses C017's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T1 misses C048's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T1 misses C080's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T2 misses C004's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_3#T2 misses C017's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T1 misses C004's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T1 misses C017's time window,7
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T1 misses C090's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T2 misses C004's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_guangzhou_4#T2 misses C017's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C004's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C017's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C096's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C130's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C140's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C146's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T1 misses C150's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C004's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C017's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C079's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C121's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T2 misses C123's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T3 misses C004's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T3 misses C017's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_1#T3 misses C079's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C004's time window,4
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C017's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C079's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C131's time window,2
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C136's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C137's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C138's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T1 misses C147's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C004's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C017's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C079's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_2#T2 misses C145's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C004's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C017's time window,8
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C079's time window,5
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C108's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C116's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C126's time window,3
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T1 misses C128's time window,1
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C004's time window,6
REJECTED_INTERFACE,ValueError,E3_STRICT_MULTITRIP_V2: route CV_D_shenzhen_3#T2 misses C017's time window,6
