instance_id,sample_role,seed,arm,budget,complete_candidate_evaluations_S,last_strict_improvement_evaluation_L,last_strict_improvement_fraction_L_over_S_diagnostic_only,elapsed_wall_seconds,elapsed_cpu_seconds,search_total_cost_cny,objective_status,common_initial_solution_sha256,plan_path,plan_file_sha256,search_trace_path,search_trace_sha256,status
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,6,L100_control,400,313,100,0.3194888178913738,186.21486174996244,161.76717299999999,4696.591688616317,COMPLETE_MODEL_EVALUATED,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-100c-02-V2-LOCATIONS__seed-06__L100_control.json,503c6b2b69072959379d28c64ff023a7612a79aad283fc6d6ddb29eb1ceff743,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-100c-02-V2-LOCATIONS__seed-06__L100_control.json,dbddecdc867fb4117a93792aac21a23e8fec939b1d1658018641f04447226d79,PASS
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,6,NL90_mild,400,313,100,0.3194888178913738,187.5457030829857,162.605458,4696.591688616317,COMPLETE_MODEL_EVALUATED,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-100c-02-V2-LOCATIONS__seed-06__NL90_mild.json,a6e6f9a6c3a60054f1d68db7f652425341543a60f4139610a69cf45763c28ecf,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-100c-02-V2-LOCATIONS__seed-06__NL90_mild.json,24f0628995021027c1eb2422f7916eeaa47ac20a8cedc35e7ec3c3b260b16351,PASS
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,7,L100_control,400,356,248,0.6966292134831461,198.41000454098685,170.185998,4699.834435688238,COMPLETE_MODEL_EVALUATED,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-100c-02-V2-LOCATIONS__seed-07__L100_control.json,e82c6c24b6fd1119341b56ead5068671ebfa236d61bbd43f9fd3511c40cb67a7,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-100c-02-V2-LOCATIONS__seed-07__L100_control.json,902d976a1a6c3a39cefafa64a7a2247c808cad44eb68749d05e7e72b967b6e82,PASS
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,7,NL90_mild,400,356,248,0.6966292134831461,200.365917374962,172.869764,4699.834435688238,COMPLETE_MODEL_EVALUATED,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-100c-02-V2-LOCATIONS__seed-07__NL90_mild.json,7ad902cdfb79c93d497a1e3b6430bf0b971caa75abf5f01fdaf988a1950ab66d,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-100c-02-V2-LOCATIONS__seed-07__NL90_mild.json,749e6df030418375804d5f736248c43a7d1d0c42745d8b0c022e4d743a1a4605,PASS
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,8,L100_control,400,380,139,0.36578947368421055,160.8887871670304,145.539856,4698.540433212127,COMPLETE_MODEL_EVALUATED,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-100c-02-V2-LOCATIONS__seed-08__L100_control.json,7c6fcebb50a84f111d41e3cd41abd9bfd995021734ff54e7517f88e67b647642,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-100c-02-V2-LOCATIONS__seed-08__L100_control.json,e1a7689763e497e45dd1445adb2249e29376f814fa90a955f0c9a3d9a1bafa2c,PASS
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,8,NL90_mild,400,380,139,0.36578947368421055,137.36852112499764,128.543439,4698.540433212127,COMPLETE_MODEL_EVALUATED,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-100c-02-V2-LOCATIONS__seed-08__NL90_mild.json,64ee9807b25dc2a1b6039fb5a4addb8ae606d458957dcdf36ac44662a76529bd,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-100c-02-V2-LOCATIONS__seed-08__NL90_mild.json,477ce4f1c636624b0e5e1ae5311f9833ec3e3ecd24a0c0153e0a48d628bedb24,PASS
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,9,L100_control,400,349,231,0.66189111747851,196.53390120901167,170.470075,4696.195276193338,COMPLETE_MODEL_EVALUATED,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-100c-02-V2-LOCATIONS__seed-09__L100_control.json,00fbb591c53eec85a23d47b06eb6c8d582d11622cdcc155cdfae3102349ebad7,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-100c-02-V2-LOCATIONS__seed-09__L100_control.json,7f9946a907f43f9404796425a95078b334a2250ca98620c990b0ccd6ca9079a7,PASS
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,9,NL90_mild,400,349,231,0.66189111747851,196.89195183297852,170.47762,4696.195276193338,COMPLETE_MODEL_EVALUATED,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-100c-02-V2-LOCATIONS__seed-09__NL90_mild.json,a96f4020178f43601da09aa70f16d68ab3a4823c2df168ec7c38260c4ea0a7bc,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-100c-02-V2-LOCATIONS__seed-09__NL90_mild.json,3d667972c07e034e47fa8a914fc882ac0c6bf713b700f9b02f53c206bee9da75,PASS
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,10,L100_control,400,347,131,0.37752161383285304,196.1964592920267,168.212673,4739.880513734355,COMPLETE_MODEL_EVALUATED,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-100c-02-V2-LOCATIONS__seed-10__L100_control.json,7cfb75b2b1518405acce2b0f1e4ec8fdea40e524595f16f695970d182ccc3c60,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-100c-02-V2-LOCATIONS__seed-10__L100_control.json,6158f651390b631c3bdfabb9a91e16b97a4b2e7d7b3c6c5878c49b0c02ebe06c,PASS
cn-prd-100c-02-V2-LOCATIONS,ROBUSTNESS,10,NL90_mild,400,347,131,0.37752161383285304,166.3349909579847,143.839956,4739.880513734355,COMPLETE_MODEL_EVALUATED,b5e3e12b6f3fca749b9f3e8ff93c9c0ceaa1f14e29234565524e0fdaa0104d8d,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-100c-02-V2-LOCATIONS__seed-10__NL90_mild.json,0fa0dfde103252957abdc3213e43b1d0ef18a0be4e402cce0dbd2cad964be8b2,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-100c-02-V2-LOCATIONS__seed-10__NL90_mild.json,e83a5bc90fa0c1146ad409ad57e49e21c43d110b0907c3cdccbf45684d0ee5d9,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,1,L100_control,400,331,330,0.9969788519637462,54.442969375057146,54.551755,2289.318598837748,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-01__L100_control.json,d7390712707a2db579f77d7fad06896abd626bea1c3f42494666de28d08f89ab,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-01__L100_control.json,039fcb521a128667f87d934eccf3a2a7af52bc5c0bcd5202597821028480ee18,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,1,NL90_mild,400,331,330,0.9969788519637462,54.876866333012,54.994968,2289.318598837748,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-01__NL90_mild.json,b5899db9149b98e6411212835d8d010ddfceb7b34e926fafc9d96a547cbded56,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-01__NL90_mild.json,6ab58de82f64ea19e9eefbdb72231b0cc74c32b488cb9b462254397ce7e296b6,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,2,L100_control,400,298,297,0.9966442953020134,52.254381874983665,52.301584999999996,2288.011934963608,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-02__L100_control.json,071767bb9e83c9afbf77a35aaeac69a231a2e47e2adf7c81c4248b3a4bdda1e4,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-02__L100_control.json,2ddb8b0de4ba6be882c9cd5df2471451127ca0a6f35e614759083b7afaa393f7,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,2,NL90_mild,400,298,297,0.9966442953020134,54.15035216603428,54.051493,2288.011934963608,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-02__NL90_mild.json,01e4f683c7ff6e4c092d4b6c6bdff035d99d5078e0046031f67f3a124aeecc8f,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-02__NL90_mild.json,2b416e8960bac8b42ac4aa9c4603d6c40924c2cf398d354a173f31a272cfaf99,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,3,L100_control,400,333,332,0.996996996996997,54.90779616695363,54.952521000000004,2288.011934963608,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-03__L100_control.json,e5e53a0d22600e97c52736f0b36d0742053da9b1e7b64ad87dd51f2476d14a8a,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-03__L100_control.json,aff2faf7d27c6592bd7c3f66b2f60558f99016415052af37524eab056d7d4d38,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,3,NL90_mild,400,333,332,0.996996996996997,57.23071425000671,57.218158,2288.011934963608,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-03__NL90_mild.json,75fbc7a19d2e4cdde0a6f8ac1318ca0ef4e987d87fd646a89ce8772121e9af19,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-03__NL90_mild.json,29608a18df1cd105d1dca492012d6be4b56f2b36a18fa31b87fa54480b89b976,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,4,L100_control,400,320,319,0.996875,56.557718082971405,56.288304,2288.011934963608,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-04__L100_control.json,44c4768f409127ff0f2e0817dccfc5d3bec196e0a8678e54357a45d54b125d41,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-04__L100_control.json,79a145ed9a009331fe8574e16bb8674b4036591e1507b08b4453edc63e5f851a,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,4,NL90_mild,400,320,319,0.996875,55.22004566702526,55.305080000000004,2288.011934963608,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-04__NL90_mild.json,5bc7df9facafce97a4e485d11f98ea8d74619f94ec350260d0acee7fcda7a6e4,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-04__NL90_mild.json,e283573c046dadc70c8b31da58dc0f1e8a7f9661e01ed8900a13d216824dd88a,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,5,L100_control,400,310,309,0.9967741935483871,54.09147662500618,54.179275,2288.888404443811,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-05__L100_control.json,91baca8aa2ec4af8b094aebe2a967825d708bd6091e63868352414160ea0e244,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-05__L100_control.json,ca8b32773984c15c81de4a0eca9b1fe181dabf78149fa1593fe126108fedc2b8,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,5,NL90_mild,400,310,309,0.9967741935483871,55.02295754197985,55.116048000000006,2288.888404443811,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-05__NL90_mild.json,9c9d93eb31ceb372ca190f98e7fac41da00b262933adf36443a129baadac0fdb,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-05__NL90_mild.json,712ebbdbb467a106cfbae30f096a9eb778ce0485ecc850534866c6df84d7c9d5,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,6,L100_control,400,376,375,0.9973404255319149,53.42811637499835,53.333373,2288.0228281390537,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-06__L100_control.json,5ade92c079d0b3e34439d76eab814e66c7a8c23a06d3c9813a87f1c7fd1891bf,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-06__L100_control.json,790575d73c55f0fed562b7cf67434fff1ea7106b71262191f1b36310ed5f09b3,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,6,NL90_mild,400,376,375,0.9973404255319149,53.10007183300331,53.146354,2288.0228281390537,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-06__NL90_mild.json,34365cb3d9235c44f381e253f07005cd6d8ee66a81abc4d94464a07f0d476d1f,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-06__NL90_mild.json,a2cd6f44a3e0a1f82143a64268b2fa897d2f8a71093b665fcf634f268f6ad1da,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,7,L100_control,400,314,313,0.9968152866242038,52.37395512498915,52.467473,2288.011934963608,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-07__L100_control.json,8db3b22d391535203d888e87c30411041370adc50f7327b0f9e46c2141b1d50a,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-07__L100_control.json,2b74a8d3041d27c762e2869f4036f30cfffb2464c618b03d9eda71308c786ac7,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,7,NL90_mild,400,314,313,0.9968152866242038,53.100735541956965,53.20152100000001,2288.011934963608,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-07__NL90_mild.json,0b3fd3b1e7dd3ad085a43895d09471108e2a450261d3476f161eaa450966172f,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-07__NL90_mild.json,fdfb736de7f4c590e228cbbcbc68ebf36103bd6b6b883d9c9cdeafc0dede8923,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,8,L100_control,400,363,362,0.9972451790633609,53.2578773330315,53.234808,2288.011934963608,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-08__L100_control.json,15eabf21c57f2d572afbf05ccec19a92ad67a5adbbb316e449bd603093f162f2,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-08__L100_control.json,07b806cf905273573d7eed9a06255de9d212c93df7417056d0e95815a432050b,PASS
cn-prd-50c-01-V2-LOCATIONS,MAIN_EXHIBIT,8,NL90_mild,400,363,362,0.9972451790633609,53.04175754199969,53.036001999999996,2288.011934963608,COMPLETE_MODEL_EVALUATED,1a04478eda404b041805710415248d504ae104fd111e8d146eba60feafd5d6ae,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/plans/cn-prd-50c-01-V2-LOCATIONS__seed-08__NL90_mild.json,f743ec45c20cc76cef63ff3645604ddd76971b0a62cd86a983e961a6db506e86,baselines/china_e3_e7/e5_nonlinear_v4_20260730/formal/search_traces/cn-prd-50c-01-V2-LOCATIONS__seed-08__NL90_mild.json,0fad4682469dae4e4345b81b6bb6da3ebc13077e423a0a9ca1e078ef942ae0ab,PASS
