arm,count,exception_message,exception_type,failure_category,arm_null_objective_count,pct_of_arm_null
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0006:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C040:late by 31.483 s (due l=57668.566, start=57700.049)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C040:late by 31.483 s (due l=57668.566, start=57700.049); CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0005:C046:late by 21.419 s (due l=48704.141, start=48725.560); CAPACITY:CH81-0006:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C029:late by 194.721 s (due l=63547.118, start=63741.839)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C040:late by 635.909 s (due l=57668.566, start=58304.475); CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0007:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C027:late by 457.637 s (due l=62841.926, start=63299.562)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C040:late by 635.909 s (due l=57668.566, start=58304.475); CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0007:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C036:late by 80.945 s (due l=49204.818, start=49285.764); TIME_WINDOW:CH81-0007:C027:late by 457.637 s (due l=62841.926, start=63299.562)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C040:late by 635.909 s (due l=57668.566, start=58304.475); CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C026:late by 587.244 s (due l=62578.319, start=63165.562); CAPACITY:CH81-0007:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C047:late by 177.271 s (due l=49033.709, start=49210.980)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1737.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1875.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C045:late by 202.927 s (due l=60037.056, start=60239.983); CAPACITY:CH81-0005:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; CAPACITY:CH81-0006:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C027:late by 457.637 s (due l=62841.926, start=63299.562)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1737.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1875.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C040:late by 635.909 s (due l=57668.566, start=58304.475); CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0006:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C036:late by 409.428 s (due l=49204.818, start=49614.247); TIME_WINDOW:CH81-0007:C027:late by 457.637 s (due l=62841.926, start=63299.562)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1806.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1806.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_guangzhou:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C040:late by 635.909 s (due l=57668.566, start=58304.475); TIME_WINDOW:CH81-0005:C047:late by 69.884 s (due l=49033.709, start=49103.592); TIME_WINDOW:CH81-0005:C027:late by 457.637 s (due l=62841.926, start=63299.562); CAPACITY:CH81-0006:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; CAPACITY:CH81-0007:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1806.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1806.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C040:late by 635.909 s (due l=57668.566, start=58304.475); CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C027:late by 457.637 s (due l=62841.926, start=63299.562); CAPACITY:CH81-0007:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1806.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0002:C015:late by 170.995 s (due l=48612.771, start=48783.766); CAPACITY:CH81-0003:D_guangzhou:initial load 1806.000000 exceeds Q=1735.000000",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C040:late by 635.909 s (due l=57668.566, start=58304.475); CAPACITY:CH81-0007:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C041:late by 1058.156 s (due l=48634.504, start=49692.660); CAPACITY:CH81-0005:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; CAPACITY:CH81-0006:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C027:late by 457.637 s (due l=62841.926, start=63299.562)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C040:late by 635.909 s (due l=57668.566, start=58304.475); CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0005:C036:late by 409.428 s (due l=49204.818, start=49614.247); CAPACITY:CH81-0006:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C027:late by 457.637 s (due l=62841.926, start=63299.562)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C040:late by 635.909 s (due l=57668.566, start=58304.475); CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C047:late by 266.255 s (due l=49033.709, start=49299.964); TIME_WINDOW:CH81-0006:C027:late by 457.637 s (due l=62841.926, start=63299.562); CAPACITY:CH81-0007:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C040:late by 635.909 s (due l=57668.566, start=58304.475); CAPACITY:CH81-0006:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0007:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0002:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0003:C046:late by 137.538 s (due l=48704.141, start=48841.680); CAPACITY:CH81-0004:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C041:late by 510.889 s (due l=48634.504, start=49145.392); TIME_WINDOW:CH81-0004:C036:late by 1034.174 s (due l=49204.818, start=50238.992); CAPACITY:CH81-0005:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0005:C040:late by 635.909 s (due l=57668.566, start=58304.475)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0003:D_guangzhou:initial load 1737.000000 exceeds Q=1735.000000,ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0004:D_guangzhou:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C023:late by 1067.043 s (due l=53518.412, start=54585.455); TIME_WINDOW:CH81-0004:C005:late by 808.959 s (due l=57124.180, start=57933.139); TIME_WINDOW:CH81-0005:C048:late by 697.927 s (due l=62450.136, start=63148.062)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0007:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0007:C045:late by 202.927 s (due l=60037.056, start=60239.983); CAPACITY:CH81-0008:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0005:C027:late by 457.637 s (due l=62841.926, start=63299.562); CAPACITY:CH81-0006:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; CAPACITY:CH81-0007:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: CAPACITY:CH81-0005:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; CAPACITY:CH81-0006:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C027:late by 457.637 s (due l=62841.926, start=63299.562); TIME_WINDOW:CH81-0007:C045:late by 202.927 s (due l=60037.056, start=60239.983); CAPACITY:CH81-0008:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,2,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C001:late by 10058.556 s (due l=60316.761, start=70375.317); TIME_WINDOW:CH81-0001:C032:late by 25055.578 s (due l=51507.639, start=76563.217); TIME_WINDOW:CH81-0001:C039:late by 27001.364 s (due l=50699.052, start=77700.417); TIME_WINDOW:CH81-0001:D_shenzhen:late by 850.717 s (due l=79200.000, start=80050.717); TIME_WINDOW:CH81-0002:C043:late by 13589.272 s (due l=46619.206, start=60208.478); TIME_WINDOW:CH81-0002:C019:late by 1535.143 s (due l=64397.534, start=65932.678); TIME_WINDOW:CH81-0002:C016:late by 20883.574 s (due l=46086.804, start=66970.378); TIME_WINDOW:CH81-0002:C012:late by 7681.934 s (due l=59994.244, start=67676.178)",ValueError,LEGITIMATE_INFEASIBLE,184,1.0869565217391304
NL90_mild,2,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C003:late by 13494.575 s (due l=53801.261, start=67295.836); TIME_WINDOW:CH81-0001:C010:late by 6589.131 s (due l=61686.705, start=68275.836); TIME_WINDOW:CH81-0001:C029:late by 10817.518 s (due l=63547.118, start=74364.636); TIME_WINDOW:CH81-0002:C016:late by 1461.094 s (due l=46086.804, start=47547.898); TIME_WINDOW:CH81-0002:C050:late by 3988.923 s (due l=49382.875, start=53371.798); TIME_WINDOW:CH81-0002:C022:late by 14376.508 s (due l=45583.890, start=59960.398); TIME_WINDOW:CH81-0003:C005:late by 12303.537 s (due l=57124.180, start=69427.716); TIME_WINDOW:CH81-0003:C037:late by 25852.261 s (due l=50150.255, start=76002.516)",ValueError,LEGITIMATE_INFEASIBLE,184,1.0869565217391304
NL90_mild,2,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C003:late by 4244.845 s (due l=53801.261, start=58046.106); TIME_WINDOW:CH81-0001:C008:late by 10572.760 s (due l=48101.646, start=58674.406); TIME_WINDOW:CH81-0001:C048:late by 2273.470 s (due l=62450.136, start=64723.606); TIME_WINDOW:CH81-0001:C026:late by 2747.387 s (due l=62578.319, start=65325.706); TIME_WINDOW:CH81-0002:C028:late by 18847.187 s (due l=45091.476, start=63938.662); TIME_WINDOW:CH81-0002:C050:late by 15666.188 s (due l=49382.875, start=65049.062); TIME_WINDOW:CH81-0002:C027:late by 3857.137 s (due l=62841.926, start=66699.062); TIME_WINDOW:CH81-0003:C035:late by 14846.402 s (due l=49616.249, start=64462.651)",ValueError,LEGITIMATE_INFEASIBLE,184,1.0869565217391304
NL90_mild,2,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C004:late by 1262.263 s (due l=60316.761, start=61579.024); TIME_WINDOW:CH81-0001:C027:late by 4793.898 s (due l=62841.926, start=67635.824); TIME_WINDOW:CH81-0001:C025:late by 2112.752 s (due l=66434.372, start=68547.124); TIME_WINDOW:CH81-0001:C021:late by 23381.176 s (due l=51062.948, start=74444.124); TIME_WINDOW:CH81-0001:D_shenzhen:late by 846.424 s (due l=79200.000, start=80046.424); TIME_WINDOW:CH81-0002:C035:late by 15749.668 s (due l=49616.249, start=65365.917); TIME_WINDOW:CH81-0002:C033:late by 2256.179 s (due l=63856.438, start=66112.617); TIME_WINDOW:CH81-0002:C045:late by 7116.761 s (due l=60037.056, start=67153.817)",ValueError,LEGITIMATE_INFEASIBLE,184,1.0869565217391304
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C004:late by 3893.097 s (due l=60316.761, start=64209.857); TIME_WINDOW:CH81-0001:C039:late by 19652.505 s (due l=50699.052, start=70351.557); TIME_WINDOW:CH81-0001:C040:late by 14072.091 s (due l=57668.566, start=71740.657); TIME_WINDOW:CH81-0001:C005:late by 21365.278 s (due l=57124.180, start=78489.457); TIME_WINDOW:CH81-0001:D_guangzhou:late by 1990.557 s (due l=79200.000, start=81190.557); CAPACITY:CH81-0002:D_guangzhou:initial load 1876.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0002:C013:late by 3533.220 s (due l=60037.056, start=63570.275); TIME_WINDOW:CH81-0002:C015:late by 16219.904 s (due l=48612.771, start=64832.675)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C007:late by 1336.578 s (due l=56468.373, start=57804.951); CAPACITY:CH81-0002:D_guangzhou:initial load 1806.000000 exceeds Q=1735.000000; CAPACITY:CH81-0003:D_guangzhou:initial load 1806.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0005:C046:late by 21.419 s (due l=48704.141, start=48725.560); CAPACITY:CH81-0006:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0006:C040:late by 31.483 s (due l=57668.566, start=57700.049)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C007:late by 6272.654 s (due l=56468.373, start=62741.027); TIME_WINDOW:CH81-0001:C022:late by 17908.438 s (due l=45583.890, start=63492.327); TIME_WINDOW:CH81-0001:C033:late by 5974.689 s (due l=63856.438, start=69831.127); TIME_WINDOW:CH81-0001:C015:late by 27609.356 s (due l=48612.771, start=76222.127); TIME_WINDOW:CH81-0001:C028:late by 37547.151 s (due l=45091.476, start=82638.627); TIME_WINDOW:CH81-0001:D_shenzhen:late by 5599.327 s (due l=79200.000, start=84799.327); TIME_WINDOW:CH81-0002:C036:late by 1439.518 s (due l=49204.818, start=50644.336); TIME_WINDOW:CH81-0002:C016:late by 10395.632 s (due l=46086.804, start=56482.436)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C008:late by 11178.554 s (due l=48101.646, start=59280.199); TIME_WINDOW:CH81-0001:C037:late by 15238.944 s (due l=50150.255, start=65389.199); TIME_WINDOW:CH81-0001:C014:late by 21752.634 s (due l=50461.066, start=72213.699); TIME_WINDOW:CH81-0001:C006:late by 8605.588 s (due l=64755.312, start=73360.899); TIME_WINDOW:CH81-0001:D_shenzhen:late by 319.799 s (due l=79200.000, start=79519.799); TIME_WINDOW:CH81-0002:C047:late by 16.171 s (due l=49033.709, start=49049.880); TIME_WINDOW:CH81-0002:C026:late by 1993.836 s (due l=62578.319, start=64572.154); TIME_WINDOW:CH81-0002:C004:late by 10750.794 s (due l=60316.761, start=71067.554)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C009:late by 21200.682 s (due l=49162.434, start=70363.117); TIME_WINDOW:CH81-0001:C019:late by 6874.582 s (due l=64397.534, start=71272.117); TIME_WINDOW:CH81-0001:C010:late by 10926.412 s (due l=61686.705, start=72613.117); TIME_WINDOW:CH81-0002:C044:late by 1537.679 s (due l=60097.923, start=61635.602); TIME_WINDOW:CH81-0002:C035:late by 16051.253 s (due l=49616.249, start=65667.502); TIME_WINDOW:CH81-0002:C033:late by 2557.764 s (due l=63856.438, start=66414.202); TIME_WINDOW:CH81-0003:C022:late by 21719.624 s (due l=45583.890, start=67303.513); TIME_WINDOW:CH81-0003:C048:late by 11162.078 s (due l=62450.136, start=73612.213)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,2,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C009:late by 2852.212 s (due l=49162.434, start=52014.646); TIME_WINDOW:CH81-0001:C037:late by 8066.991 s (due l=50150.255, start=58217.246); TIME_WINDOW:CH81-0001:C041:late by 11069.143 s (due l=48634.504, start=59703.646); TIME_WINDOW:CH81-0002:C027:late by 281.613 s (due l=62841.926, start=63123.539); TIME_WINDOW:CH81-0002:C049:late by 3394.813 s (due l=60624.726, start=64019.539); TIME_WINDOW:CH81-0002:C013:late by 9915.083 s (due l=60037.056, start=69952.139); TIME_WINDOW:CH81-0002:C008:late by 23139.693 s (due l=48101.646, start=71241.339); TIME_WINDOW:CH81-0003:C002:late by 18183.256 s (due l=48282.083, start=66465.339)",ValueError,LEGITIMATE_INFEASIBLE,184,1.0869565217391304
NL90_mild,2,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C009:late by 5555.029 s (due l=49162.434, start=54717.464); TIME_WINDOW:CH81-0001:C041:late by 12196.860 s (due l=48634.504, start=60831.364); TIME_WINDOW:CH81-0001:C018:late by 7315.732 s (due l=61387.532, start=68703.264); TIME_WINDOW:CH81-0002:C017:late by 5284.221 s (due l=61389.319, start=66673.539); TIME_WINDOW:CH81-0002:C001:late by 7385.579 s (due l=60316.761, start=67702.339); TIME_WINDOW:CH81-0002:C010:late by 6847.934 s (due l=61686.705, start=68534.639); TIME_WINDOW:CH81-0002:C031:late by 11046.911 s (due l=63396.328, start=74443.239); TIME_WINDOW:CH81-0002:D_guangzhou:late by 333.439 s (due l=79200.000, start=79533.439)",ValueError,LEGITIMATE_INFEASIBLE,184,1.0869565217391304
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C010:late by 1107.122 s (due l=61686.705, start=62793.827); CAPACITY:CH81-0002:D_guangzhou:initial load 1875.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0002:C015:late by 170.995 s (due l=48612.771, start=48783.766); CAPACITY:CH81-0003:D_guangzhou:initial load 1737.000000 exceeds Q=1735.000000; CAPACITY:CH81-0004:D_shenzhen:initial load 1737.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0004:C040:late by 635.909 s (due l=57668.566, start=58304.475); CAPACITY:CH81-0005:D_shenzhen:initial load 1736.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0005:C045:late by 1241.284 s (due l=60037.056, start=61278.339)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C011:late by 14989.075 s (due l=51677.764, start=66666.839); TIME_WINDOW:CH81-0001:C029:late by 9309.421 s (due l=63547.118, start=72856.539); TIME_WINDOW:CH81-0001:C025:late by 8176.268 s (due l=66434.372, start=74610.639); TIME_WINDOW:CH81-0001:C013:late by 20697.584 s (due l=60037.056, start=80734.639); TIME_WINDOW:CH81-0001:C003:late by 28247.779 s (due l=53801.261, start=82049.039); TIME_WINDOW:CH81-0001:D_shenzhen:late by 8534.139 s (due l=79200.000, start=87734.139); TIME_WINDOW:CH81-0002:C049:late by 2484.213 s (due l=60624.726, start=63108.939); TIME_WINDOW:CH81-0002:C045:late by 3987.383 s (due l=60037.056, start=64024.439)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C012:late by 2537.906 s (due l=59994.244, start=62532.150); TIME_WINDOW:CH81-0001:C009:late by 14485.416 s (due l=49162.434, start=63647.850); TIME_WINDOW:CH81-0001:C047:late by 20707.141 s (due l=49033.709, start=69740.850); TIME_WINDOW:CH81-0001:C042:late by 6298.358 s (due l=64400.592, start=70698.950); CAPACITY:CH81-0002:D_shenzhen:initial load 2014.000000 exceeds Q=1735.000000; TIME_WINDOW:CH81-0002:C040:late by 10914.083 s (due l=57668.566, start=68582.650); TIME_WINDOW:CH81-0002:C013:late by 15156.794 s (due l=60037.056, start=75193.850); TIME_WINDOW:CH81-0002:C002:late by 28167.766 s (due l=48282.083, start=76449.850)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
NL90_mild,1,"China81 route skeleton has no feasible all-CV completion: TIME_WINDOW:CH81-0001:C016:late by 12360.635 s (due l=46086.804, start=58447.439); TIME_WINDOW:CH81-0001:C049:late by 3585.313 s (due l=60624.726, start=64210.039); TIME_WINDOW:CH81-0001:C015:late by 21490.767 s (due l=48612.771, start=70103.539); TIME_WINDOW:CH81-0001:C013:late by 11447.883 s (due l=60037.056, start=71484.939); TIME_WINDOW:CH81-0001:C038:late by 18194.229 s (due l=59750.010, start=77944.239); TIME_WINDOW:CH81-0001:D_shenzhen:late by 1043.139 s (due l=79200.000, start=80243.139); TIME_WINDOW:CH81-0002:C002:late by 11349.124 s (due l=48282.083, start=59631.207); TIME_WINDOW:CH81-0002:C037:late by 16765.152 s (due l=50150.255, start=66915.407)",ValueError,LEGITIMATE_INFEASIBLE,184,0.5434782608695652
